onehotencoder__temp_bin_high,onehotencoder__temp_bin_low,onehotencoder__temp_bin_medium,onehotencoder__humidity_bin_low,onehotencoder__humidity_bin_normal,onehotencoder__wind_speed_bin_calm,onehotencoder__wind_speed_bin_light,onehotencoder__wind_speed_bin_moderate,onehotencoder__wind_speed_bin_strong,onehotencoder__wind_speed_bin_very_strong,onehotencoder__wind_direction_bin_mid,onehotencoder__wind_direction_bin_outer,onehotencoder__surface_pressure_bin_high,onehotencoder__surface_pressure_bin_low,onehotencoder__surface_pressure_bin_normal,onehotencoder__surface_pressure_bin_very_low,onehotencoder__season_Jul_Oct,onehotencoder__season_Mar_Jun,onehotencoder__season_Nov_Feb,onehotencoder__time_of_day_1am_to_8am,onehotencoder__time_of_day_5pm_to_6pm,onehotencoder__time_of_day_7pm_to_12am,onehotencoder__time_of_day_9am_to_4pm,scaler__pm2_5,scaler__pm10,scaler__carbon_monoxide,scaler__nitrogen_dioxide,scaler__sulphur_dioxide,scaler__ozone,scaler__temperature_2m,scaler__relative_humidity_2m,scaler__wind_speed_10m,scaler__surface_pressure,scaler__pm2_5_lag_1,scaler__pm2_5_lag_2,scaler__pm2_5_lag_3,scaler__pm2_5_lag_4,scaler__pm2_5_lag_5,scaler__pm2_5_lag_6,scaler__pm2_5_lag_7,scaler__pm2_5_lag_8,scaler__pm2_5_lag_9,scaler__pm2_5_lag_10,scaler__pm2_5_lag_11,scaler__pm2_5_lag_12,scaler__pm10_lag_1,scaler__pm10_lag_2,scaler__pm10_lag_3,scaler__carbon_monoxide_lag_1,scaler__carbon_monoxide_lag_2,scaler__carbon_monoxide_lag_3,scaler__nitrogen_dioxide_lag_1,scaler__nitrogen_dioxide_lag_2,scaler__nitrogen_dioxide_lag_3,scaler__sulphur_dioxide_lag_1,scaler__sulphur_dioxide_lag_2,scaler__sulphur_dioxide_lag_3,scaler__ozone_lag_1,scaler__ozone_lag_2,scaler__ozone_lag_3,scaler__temperature_2m_lag_1,scaler__relative_humidity_2m_lag_1,scaler__wind_speed_10m_lag_1,scaler__surface_pressure_lag_1,remainder__hour_sin,remainder__hour_cos,remainder__dow_sin,remainder__dow_cos,remainder__month_sin,remainder__month_cos,remainder__wind_dir_sin,remainder__wind_dir_cos,remainder__wind_dir_lag_1_sin,remainder__wind_dir_lag_1_cos
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.452243430482828,4.194664767741556,3.3849526269558012,3.5658140433650427,2.042942202280884,-1.2879462615078816,-1.7823084019520679,0.7470125106668045,-0.8978593135662023,1.149379805152358,4.3588713962780075,3.8973123805418215,3.4227918666337365,3.0265004768738657,2.486354026951527,2.2882909830119256,2.195467563119563,2.181445056398236,2.298553429392893,2.6384663407527977,2.6765001495604497,2.707894488025508,4.11015582766957,3.679359061246585,3.209313391108405,3.1932977603366517,2.86002114573941,2.0244447507359156,3.6261672079536797,3.453835666683798,2.600782919240631,1.9108248864391766,1.8116077350488766,1.5149090025387855,-1.1763688711154714,-1.0088425093771192,-0.5338215899357324,-1.6333542283249376,0.5624022464863495,-0.3577205146504498,1.4073079097620411,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,0.9945218953682733,0.10452846326765346
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.221996706784981,3.9885204897416027,3.3773875265318187,3.1611589998376157,2.1417274445768966,-1.260004945148086,-1.8980828394407088,0.8855744166698984,-0.8978593135662023,0.9772082276058699,4.4509484389595935,4.357589482438301,3.8961067704478034,3.420734541074102,3.024924660445115,2.4852697701341953,2.2873664351517706,2.194570016197667,2.1804638383728423,2.297433494216499,2.6371643805272806,2.6751271240940424,4.1934720026725865,4.1090011635911,3.678313367853988,3.3849469661522056,3.1928536346917795,2.8587563202366204,3.5658996283251874,3.6260241746232142,3.452942996216246,2.042522534531217,1.9103676490843928,1.8111499571767764,-1.2881341938904345,-1.176495144439859,-1.0088363788841876,-1.7822062251007749,0.747151661087255,-0.8979449124104824,1.1490809259185686,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.037799327826702,3.8043064540820706,3.0672184091485413,2.541261911880707,2.306369515070252,-1.0923570469893114,-2.013857276929349,0.9317617186709298,-0.7290389884228742,0.7189508612860723,4.220755832255627,4.449644902817597,4.3562740380448135,3.8938154181143854,3.419000733733106,3.023678454935065,2.4842925895065004,2.28644473479368,2.193584904041737,2.179383662723165,2.296254382239813,2.6358062873762846,3.9873740960861777,4.192299122208914,4.10786474842471,3.3773818659226444,3.3844844616643557,3.191472716532974,3.1612458793910263,3.5657581968444183,3.625096547120411,2.141295770600247,2.0420475344650812,1.909896942056107,-1.2601928631966937,-1.288263567815019,-1.1764886573365836,-1.8979800003708707,0.885713722037934,-0.8979449124104824,0.976929603356297,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.991749983087133,3.7648320178693133,2.5578349806003935,1.6889034159399572,2.471011585563607,-0.785002567031558,-1.9807788662183092,0.654637906664742,-0.7965671184802054,0.6041698095884027,4.036601746892455,4.219506351869357,4.448307491564214,4.353755159681328,3.891892021678695,3.417636029179604,3.0225574114094287,2.483319131785139,2.285432363723998,2.1925003106668686,2.1782470751403054,2.295025702489045,3.8032014987110903,3.986246277206953,4.191145118127197,3.0672127565106297,3.376920086915438,3.3830367022793593,2.541350774640823,3.161115203186791,3.564842804303953,2.305917830715298,2.140807448500597,2.041559588561881,-1.0925448790342491,-1.260321461971229,-1.2882568429715142,-2.013753775640966,0.9319010756881604,-0.7291247881104722,0.7187026195128243,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0.6293203910498374,-0.7771459614569709,0.7071067811865476,-0.7071067811865475
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.011485416546949,3.7867622602097337,2.000539249367024,0.7676674657817728,2.5039399996622778,-0.47764808707380474,-2.0469356876403895,0.6084506046637107,-0.7965671184802054,0.34591244326863774,3.990563225551661,4.035395511110765,4.218223857765709,4.445743107994715,4.351647440514685,3.8903851182730507,3.4164097201188888,3.021442483561793,2.482248348757416,2.284316846272795,2.191358998151361,2.17706319233577,3.763735942130714,3.802113947630733,3.9851357825473603,2.5578293410534996,3.0667807222098213,3.3754749659998966,1.6889950056092924,2.5412365746048944,3.160281959679166,2.4705398908303486,2.3054073052264568,2.140306573441211,-0.7851902414031009,-1.092668826908489,-1.2603147965627814,-1.9806755541352248,0.6547769537868022,-0.7966528378304762,0.6039350711379657,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0.6293203910498374,-0.7771459614569709,0.6293203910498374,-0.7771459614569709
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.241732140244797,4.010450732082023,1.8366287401807393,0.43188987647178045,2.273441100971581,-0.39382413799441746,-2.0965533037069495,0.5622633026626793,-0.6952749233942085,0.20243612864654248,4.010294020412002,3.989367800921117,4.034156950726906,4.215773237211244,4.443598524281882,4.350002288225013,3.8890324905702407,3.4151912775447104,3.0202120411820923,2.481066565428352,2.2831424592287566,2.1901701379083556,3.785661251342034,3.7626570198643994,3.8010423337313375,2.000533624142481,2.5574461557827104,3.065443778541931,0.7677620027166286,1.6889034603047859,2.5405291764241738,2.503464302853359,2.470007161952317,2.304884881573428,-0.4778356037719526,-0.7853056626267991,-1.0926625181103855,-2.0468319971467075,0.6085896001365759,-0.7966528378304762,0.34570808729452573,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5591929034707469,-0.8290375725550416,0.6293203910498374,-0.7771459614569709
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.518028208682213,4.27361364016707,1.7836730372128626,0.27691560448255315,1.878300131787529,-0.3658828216346217,-2.0965533037069495,0.516076000661648,-0.4251624031648836,0.1737408657221169,4.240486627115968,4.009093962430967,3.988140223967205,4.031797340584467,4.213720814863887,4.441925722215404,4.348526850731277,3.8876898303242116,3.413844011248928,3.0188491311202075,2.479821304394603,2.2819187569164585,4.009299405297498,3.78457753529014,3.761593737556475,1.8366231191686524,2.000203882612456,2.556286869058117,0.4319854876436017,0.7676949428289113,1.6883690994485585,2.272993418692288,2.5029271332974887,2.469463189705645,-0.39401161169073035,-0.47794249834510927,-0.7853000076143263,-2.09644932940532,0.5624022464863495,-0.6953607632504701,0.20224865182594434,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5299192642332049,-0.848048096156426,0.5591929034707469,-0.8290375725550416
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.656176242900922,4.418353239613845,2.8074832945918127,0.9312514195481792,2.56979682785962,-0.9247091488305368,-2.21232774119559,1.0241363226729925,-0.5264545982508804,0.34591244326863774,4.516717755160726,4.239232513379206,4.007861678292792,3.985803366427773,4.029818647329492,4.212117137239423,4.440425722763484,4.347063423304282,3.8862023753291317,3.4123485694313214,3.0174101478479174,2.4785229405052505,4.272403115833338,4.008166792632693,3.783509624320287,1.783667417561723,1.8363090963859103,1.9992389631377072,0.2770117114560507,0.43192735234705054,0.767347602111278,1.8779004744161665,2.272487333881285,2.5023788513320886,-0.36607028099698957,-0.3941161808137393,-0.4779374971182671,-2.09644932940532,0.5162148928361232,-0.4252485643704539,0.17355676473222154,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,0.3583679495453002,-0.9335804264972017,0.5299192642332049,-0.848048096156426
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.9258938335184,4.681516147698892,3.944770058330498,1.8869260968150807,2.471011585563607,-0.9247091488305368,-2.21232774119559,1.0241363226729925,-0.7965671184802054,0.5180840208151586,4.654833319183107,4.515398774517093,4.237945312091296,4.005515069637786,3.9838431054458927,4.0282702692586385,4.210678542682966,4.438938141900295,4.34543967374044,3.884547895404658,3.4107678381796105,3.015907708981282,4.417110156628051,4.2712129777415795,4.007051669311172,2.807477648629024,1.7833584731434877,1.8354013437493513,0.9313454331368212,0.27695769520157626,0.431648177848157,2.569313126899379,1.877447677739221,2.2719692199469845,-0.9248968948718046,-0.3661740749699493,-0.39411135789206914,-2.2122231046754157,1.024275782988613,-0.52654063895046,0.34570808729452573,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,0.3090169943749475,-0.9510565162951535,0.3583679495453002,-0.9335804264972017
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.498221403853051,5.234158254677489,5.528397747084144,3.23864613583223,2.306369515070252,-0.9247091488305368,-2.030396482284869,0.9317617186709298,-0.4589264681935492,0.9198177017570187,4.924487515607752,4.653481905086037,4.514045672649501,4.235484940421256,4.003546909110293,3.9823085522634423,4.026880798618551,4.20925134541026,4.437287133422702,4.343630573434291,3.8827970665776426,3.409116076158866,4.680213867163891,4.415888379551467,4.27004231047692,3.944764383139744,2.8070705224969874,1.782469189793113,1.8870170529600523,0.9312740253713562,0.2767099820344088,2.4705398908303486,2.568767075987833,1.8769812804296637,-0.9248968948718046,-0.9250161918457491,-0.3661693114833365,-2.2122231046754157,1.024275782988613,-0.7966528378304762,0.51785940985683,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.2249510543438652,-0.9743700647852351,0.3090169943749475,-0.9510565162951535
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.307374175705486,6.010488833528375,6.378210694711498,4.056565904664263,1.9112285458862,-0.7291199343119665,-1.401906678775106,0.1927648866544289,-0.7965671184802054,1.6945898007163462,5.49668056655761,4.9230727790539754,4.652095852928605,4.511448785361421,4.2334246185282876,4.00200643097567,3.980931362602447,4.025501908218232,4.207668484217047,4.435447109040217,4.341714371964618,3.880966116771967,5.232731659289155,4.678934564660354,4.4146871631180815,5.528392031194583,3.9442481930842495,2.8058241662803822,3.2387327674848025,1.886920244435114,0.9308934754702342,2.305917830715298,2.470007161952317,2.5682101745849755,-0.9248968948718046,-0.9250161918457491,-0.9250102396579896,-2.0302928863938368,0.9319010756881604,-0.45901258923045596,0.9195458291688513,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0.3090169943749475,-0.9510565162951535,0.2249510543438652,-0.9743700647852351
